name_id,name,serving_size,calories,protein_g,carbohydrate_g,fat_g,sugar_g,sodium_mg,fiber_g,food_type,source
Coq Au Vin,Coq Au Vin,1 porsi,380.0,30.0,20.0,16.0,5.0,500.0,3.0,other,gen-batch10
Beef Bourguignon,Beef Bourguignon,1 porsi,400.0,28.0,24.0,18.0,5.0,520.0,4.0,other,gen-batch10
Fish Chips Inggris,Fish Chips Inggris,1 porsi,450.0,22.0,42.0,20.0,3.0,500.0,3.0,other,gen-batch10
Shepherd Pie,Shepherd Pie,1 porsi,420.0,22.0,38.0,18.0,5.0,550.0,5.0,other,gen-batch10
Bangers Mash,Bangers Mash,1 porsi,450.0,18.0,40.0,22.0,5.0,600.0,4.0,other,gen-batch10
Goulash Hongaria,Goulash Hongaria,1 porsi,350.0,26.0,24.0,14.0,5.0,500.0,4.0,other,gen-batch10
Pierogi Polandia,Pierogi Polandia,1 porsi,300.0,10.0,44.0,8.0,4.0,400.0,3.0,other,gen-batch10
Kielbasa Polandia,Kielbasa Polandia,1 porsi,380.0,18.0,18.0,24.0,3.0,550.0,1.0,other,gen-batch10
Moussaka Yunani,Moussaka Yunani,1 porsi,380.0,20.0,30.0,18.0,6.0,500.0,4.0,other,gen-batch10
Souvlaki Yunani,Souvlaki Yunani,1 porsi,320.0,24.0,22.0,14.0,4.0,480.0,3.0,other,gen-batch10
Tzatziki Yunani,Tzatziki Yunani,1 porsi,80.0,4.0,4.0,6.0,3.0,200.0,1.0,other,gen-batch10
Gyros Yunani,Gyros Yunani,1 porsi,380.0,24.0,30.0,16.0,5.0,550.0,3.0,other,gen-batch10
Falafel Plate,Falafel Plate,1 porsi,320.0,12.0,42.0,10.0,5.0,500.0,7.0,other,gen-batch10
Ayam Goreng Bumbu Kuning,Ayam Goreng Bumbu Kuning,1 porsi,328.0,24.2,0.0,19.5,0.0,82.0,0.0,base_food,gen-batch10
Ayam Bakar Bumbu Kuning,Ayam Bakar Bumbu Kuning,1 porsi,290.0,24.2,0.0,16.5,0.0,82.0,0.0,base_food,gen-batch10
Ayam Goreng Bumbu Laos,Ayam Goreng Bumbu Laos,1 porsi,304.0,24.2,0.0,16.9,0.0,77.0,0.0,base_food,gen-batch10
Ayam Bakar Bumbu Laos,Ayam Bakar Bumbu Laos,1 porsi,269.0,24.2,0.0,14.3,0.0,77.0,0.0,base_food,gen-batch10
Ayam Goreng Bumbu Jahe,Ayam Goreng Bumbu Jahe,1 porsi,281.0,24.2,0.0,15.6,0.0,77.0,0.0,base_food,gen-batch10
Ayam Bakar Bumbu Jahe,Ayam Bakar Bumbu Jahe,1 porsi,248.0,24.2,0.0,13.2,0.0,77.0,0.0,base_food,gen-batch10
Ayam Goreng Bumbu Serai,Ayam Goreng Bumbu Serai,1 porsi,304.0,24.2,0.0,16.9,0.0,82.0,0.0,base_food,gen-batch10
Ayam Bakar Bumbu Serai,Ayam Bakar Bumbu Serai,1 porsi,269.0,24.2,0.0,14.3,0.0,82.0,0.0,base_food,gen-batch10
Ayam Goreng Bumbu Kemangi,Ayam Goreng Bumbu Kemangi,1 porsi,281.0,24.2,0.0,15.6,0.0,72.0,0.0,base_food,gen-batch10
Ayam Bakar Bumbu Kemangi,Ayam Bakar Bumbu Kemangi,1 porsi,248.0,24.2,0.0,13.2,0.0,72.0,0.0,base_food,gen-batch10
Ayam Goreng Bumbu Jeruk,Ayam Goreng Bumbu Jeruk,1 porsi,281.0,24.2,0.0,15.6,0.0,72.0,0.0,base_food,gen-batch10
Ayam Bakar Bumbu Jeruk,Ayam Bakar Bumbu Jeruk,1 porsi,248.0,24.2,0.0,13.2,0.0,72.0,0.0,base_food,gen-batch10
Ayam Goreng Bumbu Ketumbar,Ayam Goreng Bumbu Ketumbar,1 porsi,304.0,24.2,0.0,16.9,0.0,77.0,0.0,base_food,gen-batch10
Ayam Bakar Bumbu Ketumbar,Ayam Bakar Bumbu Ketumbar,1 porsi,269.0,24.2,0.0,14.3,0.0,77.0,0.0,base_food,gen-batch10
Ayam Goreng Bumbu Kencur,Ayam Goreng Bumbu Kencur,1 porsi,281.0,24.2,0.0,15.6,0.0,77.0,0.0,base_food,gen-batch10
Ayam Bakar Bumbu Kencur,Ayam Bakar Bumbu Kencur,1 porsi,248.0,24.2,0.0,13.2,0.0,77.0,0.0,base_food,gen-batch10
Ayam Goreng Bumbu Kunyit,Ayam Goreng Bumbu Kunyit,1 porsi,281.0,24.2,0.0,15.6,0.0,72.0,0.0,base_food,gen-batch10
Ayam Bakar Bumbu Kunyit,Ayam Bakar Bumbu Kunyit,1 porsi,248.0,24.2,0.0,13.2,0.0,72.0,0.0,base_food,gen-batch10
Ayam Goreng Bumbu Merica,Ayam Goreng Bumbu Merica,1 porsi,281.0,26.4,0.0,14.3,0.0,72.0,0.0,base_food,gen-batch10
Ayam Bakar Bumbu Merica,Ayam Bakar Bumbu Merica,1 porsi,248.0,26.4,0.0,12.1,0.0,72.0,0.0,base_food,gen-batch10
Ayam Goreng Bumbu Pala,Ayam Goreng Bumbu Pala,1 porsi,281.0,24.2,0.0,15.6,0.0,72.0,0.0,base_food,gen-batch10
Ayam Bakar Bumbu Pala,Ayam Bakar Bumbu Pala,1 porsi,248.0,24.2,0.0,13.2,0.0,72.0,0.0,base_food,gen-batch10
Ayam Goreng Bumbu Kayu Manis,Ayam Goreng Bumbu Kayu Manis,1 porsi,281.0,24.2,0.0,15.6,0.0,72.0,0.0,base_food,gen-batch10
Ayam Bakar Bumbu Kayu Manis,Ayam Bakar Bumbu Kayu Manis,1 porsi,248.0,24.2,0.0,13.2,0.0,72.0,0.0,base_food,gen-batch10
Ayam Goreng Bumbu Cengkeh,Ayam Goreng Bumbu Cengkeh,1 porsi,281.0,24.2,0.0,15.6,0.0,72.0,0.0,base_food,gen-batch10
Ayam Bakar Bumbu Cengkeh,Ayam Bakar Bumbu Cengkeh,1 porsi,248.0,24.2,0.0,13.2,0.0,72.0,0.0,base_food,gen-batch10
Ayam Goreng Bumbu Andaliman,Ayam Goreng Bumbu Andaliman,1 porsi,281.0,24.2,0.0,15.6,0.0,77.0,0.0,base_food,gen-batch10
Ayam Bakar Bumbu Andaliman,Ayam Bakar Bumbu Andaliman,1 porsi,248.0,24.2,0.0,13.2,0.0,77.0,0.0,base_food,gen-batch10
Ayam Kampung Goreng Bumbu Kuning,Ayam Kampung Goreng Bumbu Kuning,1 porsi,291.0,26.4,0.0,11.7,0.0,75.0,0.0,base_food,gen-batch10
Ayam Kampung Bakar Bumbu Kuning,Ayam Kampung Bakar Bumbu Kuning,1 porsi,258.0,26.4,0.0,9.9,0.0,75.0,0.0,base_food,gen-batch10
Ayam Kampung Goreng Bumbu Laos,Ayam Kampung Goreng Bumbu Laos,1 porsi,270.0,26.4,0.0,10.1,0.0,70.0,0.0,base_food,gen-batch10
Ayam Kampung Bakar Bumbu Laos,Ayam Kampung Bakar Bumbu Laos,1 porsi,239.0,26.4,0.0,8.6,0.0,70.0,0.0,base_food,gen-batch10
Ayam Kampung Goreng Bumbu Jahe,Ayam Kampung Goreng Bumbu Jahe,1 porsi,250.0,26.4,0.0,9.4,0.0,70.0,0.0,base_food,gen-batch10
Ayam Kampung Bakar Bumbu Jahe,Ayam Kampung Bakar Bumbu Jahe,1 porsi,221.0,26.4,0.0,7.9,0.0,70.0,0.0,base_food,gen-batch10
Ayam Kampung Goreng Bumbu Serai,Ayam Kampung Goreng Bumbu Serai,1 porsi,270.0,26.4,0.0,10.1,0.0,75.0,0.0,base_food,gen-batch10
Ayam Kampung Bakar Bumbu Serai,Ayam Kampung Bakar Bumbu Serai,1 porsi,239.0,26.4,0.0,8.6,0.0,75.0,0.0,base_food,gen-batch10
Ayam Kampung Goreng Bumbu Kemangi,Ayam Kampung Goreng Bumbu Kemangi,1 porsi,250.0,26.4,0.0,9.4,0.0,65.0,0.0,base_food,gen-batch10
Ayam Kampung Bakar Bumbu Kemangi,Ayam Kampung Bakar Bumbu Kemangi,1 porsi,221.0,26.4,0.0,7.9,0.0,65.0,0.0,base_food,gen-batch10
Ayam Kampung Goreng Bumbu Jeruk,Ayam Kampung Goreng Bumbu Jeruk,1 porsi,250.0,26.4,0.0,9.4,0.0,65.0,0.0,base_food,gen-batch10
Ayam Kampung Bakar Bumbu Jeruk,Ayam Kampung Bakar Bumbu Jeruk,1 porsi,221.0,26.4,0.0,7.9,0.0,65.0,0.0,base_food,gen-batch10
Ayam Kampung Goreng Bumbu Ketumbar,Ayam Kampung Goreng Bumbu Ketumbar,1 porsi,270.0,26.4,0.0,10.1,0.0,70.0,0.0,base_food,gen-batch10
Ayam Kampung Bakar Bumbu Ketumbar,Ayam Kampung Bakar Bumbu Ketumbar,1 porsi,239.0,26.4,0.0,8.6,0.0,70.0,0.0,base_food,gen-batch10
Ayam Kampung Goreng Bumbu Kencur,Ayam Kampung Goreng Bumbu Kencur,1 porsi,250.0,26.4,0.0,9.4,0.0,70.0,0.0,base_food,gen-batch10
Ayam Kampung Bakar Bumbu Kencur,Ayam Kampung Bakar Bumbu Kencur,1 porsi,221.0,26.4,0.0,7.9,0.0,70.0,0.0,base_food,gen-batch10
Ayam Kampung Goreng Bumbu Kunyit,Ayam Kampung Goreng Bumbu Kunyit,1 porsi,250.0,26.4,0.0,9.4,0.0,65.0,0.0,base_food,gen-batch10
Ayam Kampung Bakar Bumbu Kunyit,Ayam Kampung Bakar Bumbu Kunyit,1 porsi,221.0,26.4,0.0,7.9,0.0,65.0,0.0,base_food,gen-batch10
Ayam Kampung Goreng Bumbu Merica,Ayam Kampung Goreng Bumbu Merica,1 porsi,250.0,28.8,0.0,8.6,0.0,65.0,0.0,base_food,gen-batch10
Ayam Kampung Bakar Bumbu Merica,Ayam Kampung Bakar Bumbu Merica,1 porsi,221.0,28.8,0.0,7.3,0.0,65.0,0.0,base_food,gen-batch10
Ayam Kampung Goreng Bumbu Pala,Ayam Kampung Goreng Bumbu Pala,1 porsi,250.0,26.4,0.0,9.4,0.0,65.0,0.0,base_food,gen-batch10
Ayam Kampung Bakar Bumbu Pala,Ayam Kampung Bakar Bumbu Pala,1 porsi,221.0,26.4,0.0,7.9,0.0,65.0,0.0,base_food,gen-batch10
Ayam Kampung Goreng Bumbu Kayu Manis,Ayam Kampung Goreng Bumbu Kayu Manis,1 porsi,250.0,26.4,0.0,9.4,0.0,65.0,0.0,base_food,gen-batch10
Ayam Kampung Bakar Bumbu Kayu Manis,Ayam Kampung Bakar Bumbu Kayu Manis,1 porsi,221.0,26.4,0.0,7.9,0.0,65.0,0.0,base_food,gen-batch10
Ayam Kampung Goreng Bumbu Cengkeh,Ayam Kampung Goreng Bumbu Cengkeh,1 porsi,250.0,26.4,0.0,9.4,0.0,65.0,0.0,base_food,gen-batch10
Ayam Kampung Bakar Bumbu Cengkeh,Ayam Kampung Bakar Bumbu Cengkeh,1 porsi,221.0,26.4,0.0,7.9,0.0,65.0,0.0,base_food,gen-batch10
Ayam Kampung Goreng Bumbu Andaliman,Ayam Kampung Goreng Bumbu Andaliman,1 porsi,250.0,26.4,0.0,9.4,0.0,70.0,0.0,base_food,gen-batch10
Ayam Kampung Bakar Bumbu Andaliman,Ayam Kampung Bakar Bumbu Andaliman,1 porsi,221.0,26.4,0.0,7.9,0.0,70.0,0.0,base_food,gen-batch10
Ayam Pejantan Goreng Bumbu Kuning,Ayam Pejantan Goreng Bumbu Kuning,1 porsi,309.0,25.3,0.0,13.7,0.0,78.0,0.0,base_food,gen-batch10
Ayam Pejantan Bakar Bumbu Kuning,Ayam Pejantan Bakar Bumbu Kuning,1 porsi,274.0,25.3,0.0,11.6,0.0,78.0,0.0,base_food,gen-batch10
Ayam Pejantan Goreng Bumbu Laos,Ayam Pejantan Goreng Bumbu Laos,1 porsi,287.0,25.3,0.0,11.8,0.0,73.0,0.0,base_food,gen-batch10
Ayam Pejantan Bakar Bumbu Laos,Ayam Pejantan Bakar Bumbu Laos,1 porsi,254.0,25.3,0.0,10.0,0.0,73.0,0.0,base_food,gen-batch10
Ayam Pejantan Goreng Bumbu Jahe,Ayam Pejantan Goreng Bumbu Jahe,1 porsi,265.0,25.3,0.0,10.9,0.0,73.0,0.0,base_food,gen-batch10
Ayam Pejantan Bakar Bumbu Jahe,Ayam Pejantan Bakar Bumbu Jahe,1 porsi,235.0,25.3,0.0,9.2,0.0,73.0,0.0,base_food,gen-batch10
Ayam Pejantan Goreng Bumbu Serai,Ayam Pejantan Goreng Bumbu Serai,1 porsi,287.0,25.3,0.0,11.8,0.0,78.0,0.0,base_food,gen-batch10
Ayam Pejantan Bakar Bumbu Serai,Ayam Pejantan Bakar Bumbu Serai,1 porsi,254.0,25.3,0.0,10.0,0.0,78.0,0.0,base_food,gen-batch10
Ayam Pejantan Goreng Bumbu Kemangi,Ayam Pejantan Goreng Bumbu Kemangi,1 porsi,265.0,25.3,0.0,10.9,0.0,68.0,0.0,base_food,gen-batch10
Ayam Pejantan Bakar Bumbu Kemangi,Ayam Pejantan Bakar Bumbu Kemangi,1 porsi,235.0,25.3,0.0,9.2,0.0,68.0,0.0,base_food,gen-batch10
Ayam Pejantan Goreng Bumbu Jeruk,Ayam Pejantan Goreng Bumbu Jeruk,1 porsi,265.0,25.3,0.0,10.9,0.0,68.0,0.0,base_food,gen-batch10
Ayam Pejantan Bakar Bumbu Jeruk,Ayam Pejantan Bakar Bumbu Jeruk,1 porsi,235.0,25.3,0.0,9.2,0.0,68.0,0.0,base_food,gen-batch10
Ayam Pejantan Goreng Bumbu Ketumbar,Ayam Pejantan Goreng Bumbu Ketumbar,1 porsi,287.0,25.3,0.0,11.8,0.0,73.0,0.0,base_food,gen-batch10
Ayam Pejantan Bakar Bumbu Ketumbar,Ayam Pejantan Bakar Bumbu Ketumbar,1 porsi,254.0,25.3,0.0,10.0,0.0,73.0,0.0,base_food,gen-batch10
Ayam Pejantan Goreng Bumbu Kencur,Ayam Pejantan Goreng Bumbu Kencur,1 porsi,265.0,25.3,0.0,10.9,0.0,73.0,0.0,base_food,gen-batch10
Ayam Pejantan Bakar Bumbu Kencur,Ayam Pejantan Bakar Bumbu Kencur,1 porsi,235.0,25.3,0.0,9.2,0.0,73.0,0.0,base_food,gen-batch10
Ayam Pejantan Goreng Bumbu Kunyit,Ayam Pejantan Goreng Bumbu Kunyit,1 porsi,265.0,25.3,0.0,10.9,0.0,68.0,0.0,base_food,gen-batch10
Ayam Pejantan Bakar Bumbu Kunyit,Ayam Pejantan Bakar Bumbu Kunyit,1 porsi,235.0,25.3,0.0,9.2,0.0,68.0,0.0,base_food,gen-batch10
Ayam Pejantan Goreng Bumbu Merica,Ayam Pejantan Goreng Bumbu Merica,1 porsi,265.0,27.6,0.0,10.0,0.0,68.0,0.0,base_food,gen-batch10
Ayam Pejantan Bakar Bumbu Merica,Ayam Pejantan Bakar Bumbu Merica,1 porsi,235.0,27.6,0.0,8.5,0.0,68.0,0.0,base_food,gen-batch10
Ayam Pejantan Goreng Bumbu Pala,Ayam Pejantan Goreng Bumbu Pala,1 porsi,265.0,25.3,0.0,10.9,0.0,68.0,0.0,base_food,gen-batch10
Ayam Pejantan Bakar Bumbu Pala,Ayam Pejantan Bakar Bumbu Pala,1 porsi,235.0,25.3,0.0,9.2,0.0,68.0,0.0,base_food,gen-batch10
Ayam Pejantan Goreng Bumbu Kayu Manis,Ayam Pejantan Goreng Bumbu Kayu Manis,1 porsi,265.0,25.3,0.0,10.9,0.0,68.0,0.0,base_food,gen-batch10
Ayam Pejantan Bakar Bumbu Kayu Manis,Ayam Pejantan Bakar Bumbu Kayu Manis,1 porsi,235.0,25.3,0.0,9.2,0.0,68.0,0.0,base_food,gen-batch10
Ayam Pejantan Goreng Bumbu Cengkeh,Ayam Pejantan Goreng Bumbu Cengkeh,1 porsi,265.0,25.3,0.0,10.9,0.0,68.0,0.0,base_food,gen-batch10
Ayam Pejantan Bakar Bumbu Cengkeh,Ayam Pejantan Bakar Bumbu Cengkeh,1 porsi,235.0,25.3,0.0,9.2,0.0,68.0,0.0,base_food,gen-batch10
Ayam Pejantan Goreng Bumbu Andaliman,Ayam Pejantan Goreng Bumbu Andaliman,1 porsi,265.0,25.3,0.0,10.9,0.0,73.0,0.0,base_food,gen-batch10
Ayam Pejantan Bakar Bumbu Andaliman,Ayam Pejantan Bakar Bumbu Andaliman,1 porsi,235.0,25.3,0.0,9.2,0.0,73.0,0.0,base_food,gen-batch10
Ikan Mas Bumbu Acar,Ikan Mas Bumbu Acar,1 porsi,162.0,22.0,0.0,6.2,0.0,75.0,0.0,local_indonesian,gen-batch10
Ikan Mas Bumbu Tomat,Ikan Mas Bumbu Tomat,1 porsi,156.0,22.0,0.0,6.0,0.0,70.0,0.0,local_indonesian,gen-batch10
Ikan Mas Bumbu Rujak,Ikan Mas Bumbu Rujak,1 porsi,169.0,22.0,0.0,6.5,0.0,70.0,0.0,local_indonesian,gen-batch10
Ikan Mas Bumbu Woku,Ikan Mas Bumbu Woku,1 porsi,162.0,23.0,0.0,6.2,0.0,75.0,0.0,local_indonesian,gen-batch10
Ikan Mas Bumbu Rica,Ikan Mas Bumbu Rica,1 porsi,169.0,23.0,0.0,6.5,0.0,75.0,0.0,local_indonesian,gen-batch10
Ikan Mas Kuah Pindang,Ikan Mas Kuah Pindang,1 porsi,150.0,22.0,0.0,5.5,0.0,90.0,0.0,local_indonesian,gen-batch10
Ikan Mas Bumbu Sarden,Ikan Mas Bumbu Sarden,1 porsi,169.0,22.0,0.0,7.0,0.0,100.0,0.0,local_indonesian,gen-batch10
Ikan Mas Bumbu Colo-Colo,Ikan Mas Bumbu Colo-Colo,1 porsi,150.0,22.0,0.0,6.0,0.0,70.0,0.0,local_indonesian,gen-batch10
Ikan Mas Bumbu Dabu-Dabu,Ikan Mas Bumbu Dabu-Dabu,1 porsi,150.0,22.0,0.0,6.0,0.0,70.0,0.0,local_indonesian,gen-batch10
Ikan Mas Kuah Pliek U,Ikan Mas Kuah Pliek U,1 porsi,156.0,22.0,0.0,6.5,0.0,75.0,0.0,local_indonesian,gen-batch10
Ikan Mas Bumbu Tempoyak,Ikan Mas Bumbu Tempoyak,1 porsi,162.0,22.0,0.0,6.5,0.0,80.0,0.0,local_indonesian,gen-batch10
Ikan Mas Kuah Laksa,Ikan Mas Kuah Laksa,1 porsi,169.0,23.0,0.0,7.5,0.0,80.0,0.0,local_indonesian,gen-batch10
Ikan Mas Bumbu Serundeng,Ikan Mas Bumbu Serundeng,1 porsi,169.0,24.0,0.0,7.5,0.0,70.0,0.0,local_indonesian,gen-batch10
Ikan Mas Bumbu Panggang,Ikan Mas Bumbu Panggang,1 porsi,150.0,22.0,0.0,5.5,0.0,70.0,0.0,local_indonesian,gen-batch10
Ikan Lele Bumbu Acar,Ikan Lele Bumbu Acar,1 porsi,175.0,19.8,0.0,8.8,0.0,82.0,0.0,local_indonesian,gen-batch10
Ikan Lele Bumbu Tomat,Ikan Lele Bumbu Tomat,1 porsi,168.0,19.8,0.0,8.4,0.0,77.0,0.0,local_indonesian,gen-batch10
Ikan Lele Bumbu Rujak,Ikan Lele Bumbu Rujak,1 porsi,182.0,19.8,0.0,9.1,0.0,77.0,0.0,local_indonesian,gen-batch10
Ikan Lele Bumbu Woku,Ikan Lele Bumbu Woku,1 porsi,175.0,20.7,0.0,8.8,0.0,82.0,0.0,local_indonesian,gen-batch10
Ikan Lele Bumbu Rica,Ikan Lele Bumbu Rica,1 porsi,182.0,20.7,0.0,9.1,0.0,82.0,0.0,local_indonesian,gen-batch10
Ikan Lele Kuah Pindang,Ikan Lele Kuah Pindang,1 porsi,161.0,19.8,0.0,7.7,0.0,99.0,0.0,local_indonesian,gen-batch10
Ikan Lele Bumbu Sarden,Ikan Lele Bumbu Sarden,1 porsi,182.0,19.8,0.0,9.8,0.0,110.0,0.0,local_indonesian,gen-batch10
Ikan Lele Bumbu Colo-Colo,Ikan Lele Bumbu Colo-Colo,1 porsi,161.0,19.8,0.0,8.4,0.0,77.0,0.0,local_indonesian,gen-batch10
Ikan Lele Bumbu Dabu-Dabu,Ikan Lele Bumbu Dabu-Dabu,1 porsi,161.0,19.8,0.0,8.4,0.0,77.0,0.0,local_indonesian,gen-batch10
Ikan Lele Kuah Pliek U,Ikan Lele Kuah Pliek U,1 porsi,168.0,19.8,0.0,9.1,0.0,82.0,0.0,local_indonesian,gen-batch10
Ikan Lele Bumbu Tempoyak,Ikan Lele Bumbu Tempoyak,1 porsi,175.0,19.8,0.0,9.1,0.0,88.0,0.0,local_indonesian,gen-batch10
Ikan Lele Kuah Laksa,Ikan Lele Kuah Laksa,1 porsi,182.0,20.7,0.0,10.5,0.0,88.0,0.0,local_indonesian,gen-batch10
Ikan Lele Bumbu Serundeng,Ikan Lele Bumbu Serundeng,1 porsi,182.0,21.6,0.0,10.5,0.0,77.0,0.0,local_indonesian,gen-batch10
Ikan Lele Bumbu Panggang,Ikan Lele Bumbu Panggang,1 porsi,161.0,19.8,0.0,7.7,0.0,77.0,0.0,local_indonesian,gen-batch10
Ikan Gabus Bumbu Acar,Ikan Gabus Bumbu Acar,1 porsi,150.0,25.3,0.0,3.8,0.0,75.0,0.0,local_indonesian,gen-batch10
Ikan Gabus Bumbu Tomat,Ikan Gabus Bumbu Tomat,1 porsi,144.0,25.3,0.0,3.6,0.0,70.0,0.0,local_indonesian,gen-batch10
Ikan Gabus Bumbu Rujak,Ikan Gabus Bumbu Rujak,1 porsi,156.0,25.3,0.0,3.9,0.0,70.0,0.0,local_indonesian,gen-batch10
Ikan Gabus Bumbu Woku,Ikan Gabus Bumbu Woku,1 porsi,150.0,26.4,0.0,3.8,0.0,75.0,0.0,local_indonesian,gen-batch10
Ikan Gabus Bumbu Rica,Ikan Gabus Bumbu Rica,1 porsi,156.0,26.4,0.0,3.9,0.0,75.0,0.0,local_indonesian,gen-batch10
Ikan Gabus Kuah Pindang,Ikan Gabus Kuah Pindang,1 porsi,138.0,25.3,0.0,3.3,0.0,90.0,0.0,local_indonesian,gen-batch10
Ikan Gabus Bumbu Sarden,Ikan Gabus Bumbu Sarden,1 porsi,156.0,25.3,0.0,4.2,0.0,100.0,0.0,local_indonesian,gen-batch10
Ikan Gabus Bumbu Colo-Colo,Ikan Gabus Bumbu Colo-Colo,1 porsi,138.0,25.3,0.0,3.6,0.0,70.0,0.0,local_indonesian,gen-batch10
Ikan Gabus Bumbu Dabu-Dabu,Ikan Gabus Bumbu Dabu-Dabu,1 porsi,138.0,25.3,0.0,3.6,0.0,70.0,0.0,local_indonesian,gen-batch10
Ikan Gabus Kuah Pliek U,Ikan Gabus Kuah Pliek U,1 porsi,144.0,25.3,0.0,3.9,0.0,75.0,0.0,local_indonesian,gen-batch10
Ikan Gabus Bumbu Tempoyak,Ikan Gabus Bumbu Tempoyak,1 porsi,150.0,25.3,0.0,3.9,0.0,80.0,0.0,local_indonesian,gen-batch10
Ikan Gabus Kuah Laksa,Ikan Gabus Kuah Laksa,1 porsi,156.0,26.4,0.0,4.5,0.0,80.0,0.0,local_indonesian,gen-batch10
Ikan Gabus Bumbu Serundeng,Ikan Gabus Bumbu Serundeng,1 porsi,156.0,27.6,0.0,4.5,0.0,70.0,0.0,local_indonesian,gen-batch10
Ikan Gabus Bumbu Panggang,Ikan Gabus Bumbu Panggang,1 porsi,138.0,25.3,0.0,3.3,0.0,70.0,0.0,local_indonesian,gen-batch10
Ikan Bawal Bumbu Acar,Ikan Bawal Bumbu Acar,1 porsi,181.0,22.0,0.0,8.8,0.0,75.0,0.0,local_indonesian,gen-batch10
Ikan Bawal Bumbu Tomat,Ikan Bawal Bumbu Tomat,1 porsi,174.0,22.0,0.0,8.4,0.0,70.0,0.0,local_indonesian,gen-batch10
Ikan Bawal Bumbu Rujak,Ikan Bawal Bumbu Rujak,1 porsi,188.0,22.0,0.0,9.1,0.0,70.0,0.0,local_indonesian,gen-batch10
Ikan Bawal Bumbu Woku,Ikan Bawal Bumbu Woku,1 porsi,181.0,23.0,0.0,8.8,0.0,75.0,0.0,local_indonesian,gen-batch10
Ikan Bawal Bumbu Rica,Ikan Bawal Bumbu Rica,1 porsi,188.0,23.0,0.0,9.1,0.0,75.0,0.0,local_indonesian,gen-batch10
Ikan Bawal Kuah Pindang,Ikan Bawal Kuah Pindang,1 porsi,167.0,22.0,0.0,7.7,0.0,90.0,0.0,local_indonesian,gen-batch10
Ikan Bawal Bumbu Sarden,Ikan Bawal Bumbu Sarden,1 porsi,188.0,22.0,0.0,9.8,0.0,100.0,0.0,local_indonesian,gen-batch10
Ikan Bawal Bumbu Colo-Colo,Ikan Bawal Bumbu Colo-Colo,1 porsi,167.0,22.0,0.0,8.4,0.0,70.0,0.0,local_indonesian,gen-batch10
Ikan Bawal Bumbu Dabu-Dabu,Ikan Bawal Bumbu Dabu-Dabu,1 porsi,167.0,22.0,0.0,8.4,0.0,70.0,0.0,local_indonesian,gen-batch10
Ikan Bawal Kuah Pliek U,Ikan Bawal Kuah Pliek U,1 porsi,174.0,22.0,0.0,9.1,0.0,75.0,0.0,local_indonesian,gen-batch10
Ikan Bawal Bumbu Tempoyak,Ikan Bawal Bumbu Tempoyak,1 porsi,181.0,22.0,0.0,9.1,0.0,80.0,0.0,local_indonesian,gen-batch10
Ikan Bawal Kuah Laksa,Ikan Bawal Kuah Laksa,1 porsi,188.0,23.0,0.0,10.5,0.0,80.0,0.0,local_indonesian,gen-batch10
Ikan Bawal Bumbu Serundeng,Ikan Bawal Bumbu Serundeng,1 porsi,188.0,24.0,0.0,10.5,0.0,70.0,0.0,local_indonesian,gen-batch10
Ikan Bawal Bumbu Panggang,Ikan Bawal Bumbu Panggang,1 porsi,167.0,22.0,0.0,7.7,0.0,70.0,0.0,local_indonesian,gen-batch10
Ikan Bandeng Bumbu Acar,Ikan Bandeng Bumbu Acar,1 porsi,188.0,24.2,0.0,7.5,0.0,82.0,0.0,local_indonesian,gen-batch10
Ikan Bandeng Bumbu Tomat,Ikan Bandeng Bumbu Tomat,1 porsi,180.0,24.2,0.0,7.2,0.0,77.0,0.0,local_indonesian,gen-batch10
Ikan Bandeng Bumbu Rujak,Ikan Bandeng Bumbu Rujak,1 porsi,195.0,24.2,0.0,7.8,0.0,77.0,0.0,local_indonesian,gen-batch10
Ikan Bandeng Bumbu Woku,Ikan Bandeng Bumbu Woku,1 porsi,188.0,25.3,0.0,7.5,0.0,82.0,0.0,local_indonesian,gen-batch10
Ikan Bandeng Bumbu Rica,Ikan Bandeng Bumbu Rica,1 porsi,195.0,25.3,0.0,7.8,0.0,82.0,0.0,local_indonesian,gen-batch10
Ikan Bandeng Kuah Pindang,Ikan Bandeng Kuah Pindang,1 porsi,172.0,24.2,0.0,6.6,0.0,99.0,0.0,local_indonesian,gen-batch10
Ikan Bandeng Bumbu Sarden,Ikan Bandeng Bumbu Sarden,1 porsi,195.0,24.2,0.0,8.4,0.0,110.0,0.0,local_indonesian,gen-batch10
Ikan Bandeng Bumbu Colo-Colo,Ikan Bandeng Bumbu Colo-Colo,1 porsi,172.0,24.2,0.0,7.2,0.0,77.0,0.0,local_indonesian,gen-batch10
Ikan Bandeng Bumbu Dabu-Dabu,Ikan Bandeng Bumbu Dabu-Dabu,1 porsi,172.0,24.2,0.0,7.2,0.0,77.0,0.0,local_indonesian,gen-batch10
Ikan Bandeng Kuah Pliek U,Ikan Bandeng Kuah Pliek U,1 porsi,180.0,24.2,0.0,7.8,0.0,82.0,0.0,local_indonesian,gen-batch10
Ikan Bandeng Bumbu Tempoyak,Ikan Bandeng Bumbu Tempoyak,1 porsi,188.0,24.2,0.0,7.8,0.0,88.0,0.0,local_indonesian,gen-batch10
